BAD,MORTDUE,VALUE,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,PD_model,LGD,EAD,K,RWA_IRB,Capital_IRB,Capital_check
0,77246.0,121758.0,Mgr,10.0,0.0,0.0,79.21417248,0.0,34.0,26.52174054,0.07617767321499262,0.4,77246.0,0.1293873147584818,124933.15644792108,9994.652515833686,9994.652515833686
0,57516.0,103086.0,Office,3.0,0.0,0.0,166.1995272,2.0,24.0,37.81408909,0.0849490893937954,0.4,57516.0,0.13579416056632593,97629.21173916002,7810.3369391328015,7810.336939132802
0,113822.0,148478.0,ProfExe,10.0,0.0,0.0,165.7882784,0.0,16.0,31.16320701,0.09592327077381245,0.4,113822.0,0.1429295578224491,203356.601630835,16268.5281304668,16268.5281304668
0,108736.0,147531.0,Other,13.0,0.0,0.0,228.6103591,1.0,40.0,43.12276156,0.0971640637682819,0.4,108736.0,0.143680855379083,195291.01863124964,15623.28149049997,15623.28149049997
0,138082.0,181157.0,ProfExe,2.0,1.0,0.0,219.2473072,1.0,19.0,40.87469852,0.2331332358607449,0.4,138082.0,0.1844441408081232,318355.1981383409,25468.41585106727,25468.415851067268
0,10952.0,65166.0,Other,0.0,0.0,0.0,91.95160351,1.0,6.0,37.69262438,0.284122613605039,0.4,10952.0,0.18695045967857388,25593.517929996768,2047.4814343997414,2047.4814343997411
0,124225.0,181129.0,Mgr,11.0,0.0,0.0,189.4391712,2.0,28.0,43.16839173,0.16599490183353552,0.4,124225.0,0.17245338397086096,267787.7702972526,21423.021623780205,21423.0216237802
1,18375.0,61738.0,Mgr,20.0,3.0,5.0,141.7031333,0.0,28.0,45.3547887,0.9850918169099058,0.4,18375.0,0.005911754057013408,1357.856009970267,108.62848079762136,108.62848079762136
0,35332.0,71898.0,Other,10.0,,,115.2108955,,24.0,33.07135028,0.13490640376132063,0.4,35332.0,0.16216707092687946,71621.08687485632,5729.686949988506,5729.686949988505
0,78355.0,124426.0,Mgr,11.0,0.0,0.0,81.22339757,1.0,34.0,25.94257777,0.08156567380368528,0.4,78355.0,0.13340245645116935,130659.36844039218,10452.749475231374,10452.749475231374
0,231344.0,284199.0,ProfExe,7.0,0.0,1.0,202.5286035,0.0,29.0,15.82390006,0.04753142684040627,0.4,231344.0,0.10265801789229777,296866.45614094666,23749.31649127573,23749.316491275735
0,54372.0,78653.0,Office,0.0,0.0,0.0,156.4135697,3.0,19.0,40.61109433,0.1346563935657397,0.4,54372.0,0.1620685543636848,110149.89297327839,8811.99143786227,8811.99143786227
0,36804.0,83295.0,Other,,,,289.3998161,0.0,15.0,42.21386978,0.10255853358755013,0.4,36804.0,0.14682648626142117,67547.5250045668,5403.802000365345,5403.802000365345
0,14834.0,64870.0,Other,1.0,0.0,0.0,99.70436212,1.0,5.0,36.69232406,0.2645979234026167,0.4,14834.0,0.18653665721402035,34588.55966390972,2767.084773112778,2767.084773112778
0,129062.0,176389.0,Mgr,13.0,0.0,0.0,184.3193761,2.0,28.0,40.89430209,0.1476600186912607,0.4,129062.0,0.16683933070312215,269157.7212400794,21532.617699206352,21532.617699206352
0,29226.0,44735.0,Other,1.0,0.0,0.0,66.24471976,0.0,7.0,13.78396544,0.07125128929487712,0.4,29226.0,0.12547678197067896,45839.80537343829,3667.1844298750634,3667.1844298750634
0,15428.0,45495.0,Other,28.0,0.0,0.0,200.5091243,0.0,15.0,42.38798551,0.14483422397201584,0.4,15428.0,0.1658619431753775,31986.47574137155,2558.918059309724,2558.918059309724
0,195221.0,293118.0,Other,29.0,0.0,0.0,151.9574182,0.0,22.0,38.18102732,0.12528286199966326,0.4,195221.0,0.1581679492224068,385971.3151893434,30877.705215147475,30877.705215147475
1,147577.0,187129.0,Office,11.0,0.0,0.0,,0.0,0.0,42.36225264,0.1327495634739345,0.4,147577.0,0.16130797091942775,297566.83030470484,23805.34642437639,23805.34642437639
0,21172.0,37333.0,Other,30.0,0.0,0.0,208.4986963,0.0,15.0,41.35817107,0.12931917778234514,0.4,21172.0,0.15989795787345515,42316.9945512099,3385.359564096792,3385.3595640967924
0,125787.0,175196.0,Mgr,13.0,0.0,0.0,157.8776807,2.0,29.0,41.35097453,0.16959727548335238,0.4,125787.0,0.1734184981025739,272672.4077603558,21813.792620828463,21813.792620828463
0,54981.0,82038.0,Office,2.0,0.0,0.0,165.0778474,2.0,19.0,41.23925628,0.11764724498412063,0.4,54981.0,0.15467388480799463,106301.5607578544,8504.124860628352,8504.124860628353
0,230978.0,291013.0,ProfExe,12.0,0.0,1.0,268.394238,1.0,26.0,26.24819069,0.07530111772800745,0.4,230978.0,0.12870883186577417,371611.35708365985,29728.90856669279,29728.908566692786
0,189798.0,301984.0,Other,28.0,0.0,0.0,150.9173633,0.0,22.0,37.23650784,0.11974521746874689,0.4,189798.0,0.15566378950720533,369308.449011107,29544.67592088856,29544.675920888556
1,106717.0,,Mgr,4.0,2.0,4.0,172.4323547,0.0,13.0,47.79590611,0.9628371087263295,0.4,106717.0,0.014620872779221772,19503.696004752623,1560.29568038021,1560.29568038021
0,190480.0,298239.0,Other,27.0,0.0,1.0,164.6048706,0.0,23.0,39.60145213,0.24191135082536055,0.4,190480.0,0.18521929876163246,441007.1503514469,35280.57202811575,35280.57202811575
0,133471.0,188154.0,ProfExe,0.0,0.0,0.0,218.5382606,2.0,18.0,40.31508349,0.16214951019392707,0.4,133471.0,0.17137522972572405,285920.29108402645,22873.623286722115,22873.623286722115
1,67794.0,103535.0,Mgr,7.0,0.0,1.0,116.8989899,1.0,31.0,44.06542878,0.37520137608695636,0.4,67794.0,0.18181362308450463,154073.40954238633,12325.872763390907,12325.872763390907
0,37507.0,71612.0,Other,10.0,,,112.8714443,,24.0,31.78445617,0.1264921748385178,0.4,37507.0,0.15869449741225028,74401.93143051589,5952.154514441271,5952.154514441271
0,118000.0,167000.0,ProfExe,17.0,0.0,0.0,127.0333333,1.0,17.0,,0.15451365922944063,0.4,118000.0,0.16908122949350096,249394.81350291395,19951.585080233115,19951.585080233115
1,30000.0,72000.0,Mgr,20.0,2.0,0.0,127.3,1.0,14.0,,0.3742522694982977,0.4,30000.0,0.18191777346649013,68219.1650499338,5457.533203994704,5457.533203994704
0,13542.0,58827.0,Other,0.0,0.0,0.0,92.1329084,0.0,6.0,36.25696875,0.2394438485804476,0.4,13542.0,0.18501711132422338,31318.77151940791,2505.5017215526327,2505.501721552633
0,51370.0,103298.0,Office,0.0,0.0,0.0,175.6096146,2.0,25.0,38.09341464,0.0819741704605277,0.4,51370.0,0.13369636298469728,85849.77708154875,6867.9821665239,6867.9821665239
0,73386.0,108864.0,Other,5.0,,,119.5395184,10.0,21.0,42.82660083,0.5194709600125453,0.4,73386.0,0.1568799797018314,143909.9273799825,11512.7941903986,11512.7941903986
0,136521.0,188264.0,ProfExe,1.0,1.0,0.0,227.6518778,2.0,19.0,38.51864488,0.22063134871900786,0.4,136521.0,0.18306124737744656,312396.3069152048,24991.704553216383,24991.704553216383
0,22907.0,46357.0,Other,0.0,0.0,0.0,62.41629688,0.0,6.0,15.02803747,0.08089542248842295,0.4,22907.0,0.13291709534916749,38059.14878954225,3044.7319031633797,3044.7319031633797
0,234304.0,290923.0,ProfExe,14.0,0.0,1.0,260.9197759,2.0,26.0,27.05723429,0.09197568338585047,0.4,234304.0,0.14046684600349263,411399.2985750292,32911.94388600234,32911.94388600234
0,14906.0,64767.0,Other,0.0,0.0,0.0,80.35557059,0.0,5.0,35.03907537,0.24114826119369578,0.4,14906.0,0.18515806218426364,34499.57593648292,2759.9660749186337,2759.9660749186337
0,124295.0,176185.0,Mgr,12.0,0.0,0.0,171.2144163,1.0,27.0,43.17681901,0.16487402953603628,0.4,124295.0,0.17214429668208614,267458.4419512487,21396.675356099895,21396.675356099895
0,15557.0,62847.0,Other,0.0,0.0,0.0,99.56044187,1.0,6.0,37.39411875,0.27101623936293134,0.4,15557.0,0.18674231776025801,36314.37796745417,2905.150237396334,2905.150237396334
1,38352.0,80550.0,Mgr,21.0,1.0,0.0,116.4379076,0.0,14.0,35.38186329,0.2421906871033817,0.4,38352.0,0.18524142751320727,88804.74034983157,7104.379227986526,7104.379227986525
0,33658.0,76624.0,Other,,,,286.6962892,0.0,15.0,40.3573739,0.09279695584272896,0.4,33658.0,0.14098846707729948,59317.37281109682,4745.389824887746,4745.389824887746
0,119911.0,171916.0,ProfExe,16.0,0.0,0.0,140.4494714,0.0,16.0,27.6899107,0.08533501936287263,0.4,119911.0,0.13606091958356478,203940.01160231046,16315.200928184837,16315.200928184837
0,188655.0,298090.0,Other,28.0,0.0,0.0,153.0868546,0.0,22.0,40.29677071,0.14201924848582553,0.4,188655.0,0.16485630257294157,388762.0720237287,31100.965761898296,31100.965761898293
0,106960.0,144201.0,Other,15.0,0.0,0.0,230.4130352,0.0,40.0,42.66665957,0.08187445639262776,0.4,106960.0,0.13362475282260194,178656.2945238188,14292.503561905503,14292.503561905503
0,12617.0,36082.0,Other,30.0,0.0,0.0,205.4598874,0.0,15.0,41.97900067,0.13627038219110685,0.4,12617.0,0.162699681698766,25659.77354991663,2052.7818839933307,2052.7818839933307
0,16209.0,62450.0,Other,1.0,0.0,0.0,108.3876577,1.0,6.0,38.12127507,0.26917054153113995,0.4,16209.0,0.18669034937930076,37825.79841361357,3026.0638730890855,3026.063873089086
0,37750.0,76204.0,Other,,,,268.2649306,0.0,16.0,41.44876331,0.10722961310300871,0.4,37750.0,0.14939934908947716,70497.81785159704,5639.825428127763,5639.825428127763
1,16800.0,,,12.0,1.0,2.0,110.6333333,4.0,20.0,,0.7170059038055581,0.4,16800.0,0.10224410787233347,21471.26265319003,1717.7010122552026,1717.7010122552024
1,15391.0,,,2.6,6.0,1.0,57.83333333,0.0,8.0,,0.9607072688470407,0.4,15391.0,0.015447913663960167,2971.9854900251366,237.75883920201093,237.75883920201093
1,22100.0,35000.0,Other,1.9,2.0,0.0,85.23333333,2.0,14.0,,0.5080409227318853,0.4,22100.0,0.15941799809479568,44039.22197368731,3523.1377578949846,3523.1377578949846
1,16000.0,43040.0,Other,0.0,1.0,1.0,98.43333333,1.0,11.0,,0.5261658589733655,0.4,16000.0,0.15535558801418686,31071.117602837374,2485.68940822699,2485.6894082269896
0,49020.0,100700.0,Office,4.0,0.0,0.0,169.6890389,1.0,25.0,36.03464456,0.06408205238669547,0.4,49020.0,0.11933291108827325,73121.24126933943,5849.699301547154,5849.699301547154
0,10879.0,58089.0,Other,0.0,0.0,0.0,94.24803572,0.0,5.0,38.66240227,0.2726927712167766,0.4,10879.0,0.186784576751504,25400.36763099515,2032.0294104796121,2032.0294104796121
0,224572.0,282839.0,ProfExe,7.0,0.0,1.0,212.7553311,0.0,29.0,16.62648898,0.04727729733637064,0.4,224572.0,0.10236965162956242,287366.9675719261,22989.35740575409,22989.357405754094
0,11478.0,66275.0,Other,1.0,0.0,0.0,97.19863392,1.0,5.0,35.94520575,0.25760951425504336,0.4,11478.0,0.186231403137205,26719.550565110483,2137.5640452088387,2137.5640452088387
0,15036.0,44220.0,Other,28.0,0.0,0.0,204.7009169,0.0,14.0,42.61822346,0.1465595314669167,0.4,15036.0,0.16646246542309512,31286.62037627073,2502.9296301016584,2502.9296301016584
0,72809.0,109678.0,Other,5.0,,,117.4739215,10.0,21.0,41.51283589,0.5000971627969991,0.4,72809.0,0.1611326205997218,146648.8121655643,11731.904973245144,11731.904973245144
0,55247.0,103246.0,Office,3.0,0.0,0.0,177.2769279,1.0,25.0,35.30277411,0.059002626042032776,0.4,55247.0,0.11461748526657073,79153.40260652792,6332.272208522234,6332.272208522233
1,60279.0,97875.0,Mgr,6.0,0.0,11.0,312.4333333,0.0,46.0,,0.9940409108182277,0.4,60279.0,0.002372268567292446,1787.4747120977668,142.99797696782136,142.99797696782136
0,34302.0,77481.0,Other,10.0,,,123.468827,,24.0,33.63468905,0.13370502097609613,0.4,34302.0,0.1616911181821289,69329.10919854233,5546.328735883386,5546.328735883385
0,126316.0,180750.0,Mgr,14.0,0.0,0.0,167.8572559,2.0,28.0,42.63343718,0.1759818065909196,0.4,126316.0,0.17502620827463095,276357.6315552285,22108.61052441828,22108.610524418284
0,70680.0,114720.0,Other,5.0,,,115.8502492,11.0,20.0,43.06942356,0.5675142912604036,0.4,70680.0,0.1453582207076199,128423.98799518218,10273.919039614575,10273.919039614573
0,71553.0,111237.0,Other,6.0,,,114.1237846,10.0,20.0,41.45670798,0.5081033562654899,0.4,71553.0,0.1594043601523692,142573.2522747809,11405.860181982473,11405.860181982473
0,125864.0,175163.0,Mgr,12.0,0.0,0.0,174.209344,2.0,28.0,40.5848115,0.15347574492782548,0.4,125864.0,0.1687531188944451,265499.28195663047,21239.942556530437,21239.94255653044
0,37100.0,74796.0,Other,10.0,,,109.7765826,,23.0,33.68886616,0.14666058039795515,0.4,37100.0,0.1664972694407476,77213.1087031467,6177.048696251736,6177.048696251736
0,226152.0,283022.0,ProfExe,4.0,0.0,1.0,209.2973763,0.0,29.0,15.73414368,0.04638668213373931,0.4,226152.0,0.10135015861901026,286506.7634000801,22920.541072006406,22920.541072006406
0,195134.0,299299.0,Other,29.0,0.0,0.0,161.8851264,0.0,22.0,38.63702392,0.12229625007917638,0.4,195134.0,0.15683663888271826,382552.0086467543,30604.160691740344,30604.160691740344
0,34498.0,82962.0,Other,,,,285.2974893,0.0,16.0,41.15524125,0.0962074571081892,0.4,34498.0,0.14310257514024935,61709.40796485402,4936.752637188321,4936.752637188322
0,15150.0,61388.0,Other,1.0,0.0,0.0,101.8594387,1.0,5.0,37.8165708,0.27724943416388476,0.4,15150.0,0.18687598096499547,35389.63889524601,2831.171111619681,2831.171111619681
0,104092.0,143832.0,Other,15.0,0.0,0.0,235.2018195,1.0,40.0,43.69152442,0.09595839999455673,0.4,104092.0,0.1429509755887628,186000.6618873187,14880.052950985497,14880.052950985497
0,23517.0,47805.0,Other,0.0,0.0,0.0,78.81360028,0.0,7.0,16.7277481,0.08061829524775821,0.4,23517.0,0.13271527073067493,39013.312772166035,3121.0650217732828,3121.0650217732823
0,83226.0,115509.0,Mgr,11.0,0.0,0.0,79.03011561,0.0,34.0,26.52185952,0.0757734078342105,0.4,83226.0,0.12907530746057813,134280.26923392594,10742.421538714076,10742.421538714076
0,16363.0,43218.0,Other,29.0,0.0,0.0,200.3016025,0.0,14.0,42.09417911,0.14448955278079845,0.4,16363.0,0.16574054321324097,33900.15635747828,2712.0125085982622,2712.012508598262
0,42478.0,85942.0,Other,,,,278.3638835,0.0,16.0,40.25722171,0.0944517851220837,0.4,42478.0,0.14202461913084702,75411.5221430015,6032.921771440119,6032.921771440119
1,33148.0,69965.0,ProfExe,13.0,2.0,4.0,112.5108654,3.0,27.0,36.02150867,0.9455153300261377,0.4,33148.0,0.021315476579195015,8832.067720589454,706.5654176471563,706.5654176471563
0,35219.0,76888.0,Other,9.0,,,110.4525208,,23.0,32.36421263,0.1360295629305094,0.4,35219.0,0.16260624083671768,71585.3649503545,5726.8291960283605,5726.82919602836
0,232000.0,36300.0,Mgr,3.0,0.0,2.0,206.0333333,3.0,50.0,,0.26500724247426166,0.4,232000.0,0.1865518791251581,541000.4494629585,43280.03595703668,43280.03595703668
1,92400.0,215000.0,Self,2.5,1.0,3.0,165.3333333,1.0,40.0,,0.7660145597862038,0.4,92400.0,0.08618723120583956,99546.2520427447,7963.700163419577,7963.700163419575
0,22832.0,43358.0,Other,1.0,0.0,0.0,68.32898424,0.0,7.0,13.66579769,0.069913536331201,0.4,22832.0,0.12437267181126749,35495.960534935744,2839.6768427948596,2839.676842794859
0,127901.0,176592.0,Mgr,12.0,0.0,0.0,186.6022388,2.0,27.0,40.95937708,0.15028658478864043,0.4,127901.0,0.16771968244760554,268143.93880913995,21451.515104731196,21451.515104731196
0,120725.0,168783.0,ProfExe,15.0,0.0,0.0,121.5604199,1.0,17.0,27.90222161,0.10627352753504526,0.4,120725.0,0.1488836958409455,224674.80225497682,17973.984180398147,17973.984180398144
0,16232.0,60238.0,Other,0.0,0.0,0.0,116.7297455,1.0,5.0,37.99908153,0.2637189992752881,0.4,16232.0,0.18650298897896006,37841.456463831,3027.3165171064798,3027.3165171064798
0,118793.0,171024.0,ProfExe,16.0,0.0,0.0,119.6034777,1.0,16.0,29.01132772,0.11650073327204247,0.4,118793.0,0.15412303565294785,228859.22217900792,18308.737774320634,18308.737774320634
0,188427.0,293790.0,Other,27.0,0.0,0.0,157.7262908,0.0,23.0,37.06575888,0.1127636843847011,0.4,188427.0,0.15227776088637054,358665.52063170174,28693.24165053614,28693.241650536143
0,108871.0,151667.0,Other,11.0,0.0,0.0,227.4154384,0.0,40.0,40.18309857,0.07298850551537008,0.4,108871.0,0.12688317280216782,172673.72382681016,13813.897906144814,13813.897906144814
0,235343.0,45270.0,Mgr,3.0,0.0,1.0,210.9224034,3.0,49.0,41.26480552,0.2014712096849034,0.4,235343.0,0.1802488421340793,530253.7906795078,42420.303254360624,42420.303254360624
0,195243.0,294372.0,Other,27.0,0.0,0.0,150.2093805,0.0,22.0,39.07277566,0.13489345581318346,0.4,195243.0,0.1621619756001803,395762.38252632506,31660.990602106005,31660.990602106005
0,14163.0,60626.0,Other,0.0,0.0,0.0,109.031088,1.0,6.0,36.50108651,0.24853124294182477,0.4,14163.0,0.18570287431133722,32876.37261089336,2630.109808871469,2630.109808871469
1,167000.0,221100.0,Mgr,4.0,0.0,0.0,185.7,3.0,21.0,,0.13963081297781976,0.4,167000.0,0.16397735806328118,342302.7349570995,27384.21879656796,27384.218796567955
0,23448.0,45557.0,Other,0.0,0.0,0.0,69.19973077,0.0,7.0,15.77819668,0.0800248014939402,0.4,23448.0,0.1322807753748286,38771.49526236227,3101.719620988981,3101.719620988981
0,28213.0,40515.0,Other,0.0,0.0,0.0,55.04424252,0.0,7.0,15.39687666,0.0843715206949725,0.4,28213.0,0.1353926574262477,47747.91304958408,3819.8330439667266,3819.8330439667266
0,133193.0,174905.0,Mgr,13.0,0.0,0.0,177.0516476,1.0,28.0,39.4756896,0.1257024610708748,0.4,133193.0,0.15835145460123226,263641.3161587741,21091.305292701927,21091.305292701927
0,194350.0,299720.0,Other,28.0,0.0,0.0,170.1968674,0.0,23.0,40.25151003,0.12721990188582996,0.4,194350.0,0.15900794193308965,386289.91893369966,30903.193514695973,30903.193514695973
0,41877.0,78220.0,Other,8.0,,,121.9977294,,23.0,31.87626204,0.1252757071532232,0.4,41877.0,0.1581648126861575,82793.34826072773,6623.467860858218,6623.467860858218
0,51220.0,106361.0,Office,3.0,0.0,0.0,172.362148,2.0,24.0,36.48909721,0.0755874053284041,0.4,51220.0,0.12893123193406683,82548.22124578629,6603.8576996629035,6603.8576996629035
1,103000.0,149500.0,Mgr,12.0,1.0,0.0,88.23333333,2.0,38.0,,0.2257701736649144,0.4,103000.0,0.18367067587733643,236475.99519207067,18918.079615365652,18918.079615365652
0,128523.0,179390.0,Mgr,13.0,0.0,0.0,150.0842871,1.0,28.0,43.14434551,0.17806988849784108,0.4,128523.0,0.17552440454763382,281986.53807094425,22558.92304567554,22558.923045675543
0,124548.0,169881.0,ProfExe,16.0,0.0,0.0,129.524283,1.0,17.0,28.85081359,0.1073101776036237,0.4,124548.0,0.14944254782753827,232659.63058530295,18612.770446824237,18612.770446824237
0,193409.0,297294.0,Other,30.0,0.0,0.0,150.7998535,0.0,22.0,40.59278045,0.14447753272976013,0.4,193409.0,0.1657363008576399,400686.152657191,32054.89221257528,32054.892212575276
0,232057.0,286938.0,ProfExe,15.0,0.0,1.0,249.9549333,2.0,26.0,25.25477175,0.08667602395842837,0.4,232057.0,0.13697845351630744,397335.1123454219,31786.808987633754,31786.808987633754
0,17918.0,40000.0,Mgr,7.0,0.0,0.0,45.66666667,0.0,7.0,,0.2520296256860257,0.4,17918.0,0.18592463159273542,41642.46936098292,3331.3975488786336,3331.397548878633
0,233216.0,38583.0,Mgr,4.0,0.0,1.0,226.1469888,2.0,49.0,40.22218286,0.15740233436803389,0.4,233216.0,0.16997359811106658,495507.0332133813,39640.562657070506,39640.562657070506
0,79874.0,125000.0,Mgr,30.0,0.0,0.0,340.9,0.0,20.0,,0.03596570126283195,0.4,79874.0,0.08827074566869492,88131.71924426671,7050.5375395413375,7050.5375395413375
0,14955.0,38584.0,Other,29.0,0.0,0.0,197.9863148,0.0,14.0,41.52909627,0.1414369334625413,0.4,14955.0,0.16464420765086263,30778.176567733135,2462.254125418651,2462.254125418651
0,39796.0,77819.0,Other,,,,294.4306958,0.0,15.0,40.23707296,0.08835474615794074,0.4,39796.0,0.13810686808402778,68701.26152839961,5496.1009222719695,5496.1009222719695
0,35458.0,78116.0,Other,9.0,,,126.5177052,,23.0,33.68805656,0.135497684375265,0.4,35458.0,0.16239896300123766,71979.28037622356,5758.342430097885,5758.342430097885
0,13781.0,43371.0,Other,28.0,0.0,0.0,203.8393048,0.0,14.0,40.65777994,0.1311679464600691,0.4,13781.0,0.1606646119030864,27676.48770795542,2214.1190166364336,2214.1190166364336
0,189564.0,296728.0,Other,27.0,0.0,0.0,155.5368967,0.0,23.0,38.05331686,0.12106180357464608,0.4,189564.0,0.15627326737396383,370297.320705976,29623.78565647808,29623.785656478078
0,37231.0,80347.0,Other,9.0,,,113.9365929,,24.0,32.17001962,0.12949400295968855,0.4,37231.0,0.15997113744040148,74448.56772554484,5955.885418043587,5955.885418043587
0,232792.0,293949.0,ProfExe,13.0,0.0,1.0,275.6958052,1.0,26.0,27.87825784,0.07968476979800172,0.4,232792.0,0.13203043584131186,384195.36525463336,30735.62922037067,30735.62922037067
1,,55657.0,,1.0,1.0,3.0,210.0122648,10.0,15.0,1.909225163,0.46597026208889414,0.4,0.0,0.16801167990100618,0.0,0.0,0.0
0,49709.0,101222.0,Office,2.0,0.0,0.0,181.9098245,2.0,24.0,35.04559626,0.06586208663478098,0.4,49709.0,0.12091174110862837,75130.0217346101,6010.401738768808,6010.401738768808
0,9200.0,66056.0,Other,0.0,0.0,0.0,107.6734382,1.0,6.0,37.18955165,0.25895528146374097,0.4,9200.0,0.18629692458545571,21424.146327327406,1713.9317061861925,1713.9317061861925
0,37265.0,76154.0,Other,7.0,,,128.7311432,,23.0,34.85797706,0.14521238247637003,0.4,37265.0,0.16599458733354058,77322.35371230487,6185.78829698439,6185.7882969843895
0,18026.0,57436.0,Other,0.0,0.0,0.0,94.11896805,0.0,5.0,37.74993373,0.260653995254035,0.4,18026.0,0.18637500740192767,41994.94854283935,3359.5958834271482,3359.5958834271482
0,232113.0,46286.0,Mgr,3.0,0.0,1.0,214.3529578,2.0,50.0,42.51200002,0.1873071384126788,0.4,232113.0,0.17757237999776235,515210.7229802576,41216.857838420605,41216.85783842061
0,54821.0,104724.0,Office,1.0,0.0,0.0,164.3009187,1.0,24.0,34.39190747,0.06190481807454981,0.4,54821.0,0.11735084347080371,80416.13237391162,6433.29058991293,6433.29058991293
1,153000.0,164000.0,Office,9.0,0.0,0.0,117.6666667,4.0,32.0,,0.09528299262263518,0.4,153000.0,0.14253767486243923,272603.303174415,21808.264253953203,21808.264253953203
0,138000.0,190000.0,ProfExe,22.0,0.0,0.0,188.1666667,1.0,22.0,,0.09886982434373576,0.4,138000.0,0.14469646187211396,249601.39672939657,19968.111738351727,19968.111738351727
0,227543.0,289091.0,ProfExe,3.0,0.0,0.0,203.9415862,0.0,29.0,17.42563348,0.025155130419729235,0.4,227543.0,0.0718292230018742,204302.96111894326,16344.236889515461,16344.236889515463
0,104422.0,152298.0,Other,15.0,0.0,0.0,227.6777656,0.0,40.0,42.2817024,0.08111635262942596,0.4,104422.0,0.1330775126628368,173702.7503409843,13896.220027278743,13896.220027278743
0,236847.0,46091.0,Mgr,1.0,0.0,2.0,205.6506602,3.0,49.0,41.83267428,0.37626609055764465,0.4,236847.0,0.18169567924404445,537925.9567739274,43034.0765419142,43034.0765419142
1,111917.0,156552.0,Mgr,12.0,0.0,0.0,107.2948996,2.0,37.0,41.44154866,0.18850832710876225,0.4,111917.0,0.17782058778792964,248764.33404327155,19901.146723461723,19901.146723461723
0,238018.0,44379.0,Mgr,3.0,0.0,2.0,195.3652599,3.0,49.0,40.41559886,0.36467306911491176,0.4,238018.0,0.18291603910507254,544216.3724463894,43537.30979571115,43537.30979571115
1,36705.0,78040.0,Mgr,19.0,2.0,0.0,120.090143,0.0,13.0,35.01574872,0.36262340987756325,0.4,36705.0,0.18311691561619792,84016.3298461568,6721.306387692544,6721.306387692544
0,195971.0,298682.0,Other,29.0,0.0,0.0,138.5666478,0.0,22.0,39.88756232,0.1483509830103344,0.4,195971.0,0.16707352110563653,409269.56255740876,32741.565004592703,32741.565004592696
0,119049.0,175867.0,ProfExe,17.0,0.0,0.0,112.4677853,0.0,16.0,28.51781662,0.10369162308631068,0.4,119049.0,0.14746311095951736,219441.69870774477,17555.33589661958,17555.33589661958
0,57419.0,103648.0,Office,4.0,0.0,0.0,175.3867231,1.0,25.0,34.28625051,0.0554891586821598,0.4,57419.0,0.11115999652797803,79783.69800799964,6382.695840639972,6382.695840639971
0,23858.0,40268.0,Other,0.0,0.0,0.0,56.60389545,0.0,7.0,16.6958286,0.09072065657315494,0.4,23858.0,0.13966009202347593,41650.13094370111,3332.0104754960885,3332.010475496089
0,140690.0,195001.0,ProfExe,21.0,0.0,0.0,177.247554,0.0,22.0,38.98121028,0.12026486759511412,0.4,140690.0,0.15590541827811683,274179.1662193532,21934.33329754826,21934.333297548255
0,19675.0,47894.0,Mgr,6.0,0.0,0.0,42.43527965,0.0,7.0,36.66861708,0.28113638662665386,0.4,19675.0,0.186927329826167,45972.44017912295,3677.7952143298357,3677.7952143298357
1,59000.0,85000.0,Self,2.0,0.0,7.0,240.4333333,3.0,26.0,,0.9800938483053727,0.4,59000.0,0.007878676239204019,5810.523726412964,464.84189811303713,464.84189811303713
0,20921.0,37363.0,Other,28.0,0.0,0.0,198.8970467,0.0,14.0,42.55636282,0.15036243392492588,0.4,20921.0,0.16774470915616946,43867.33825320276,3509.387060256221,3509.387060256221
0,37262.0,76717.0,Other,9.0,,,131.044986,,24.0,32.02105145,0.11745549766557063,0.4,37262.0,0.15458224902193485,72000.54703819171,5760.043763055337,5760.043763055336
0,73761.0,117729.0,Mgr,11.0,0.0,0.0,62.12090961,0.0,35.0,25.46161407,0.07609734357738564,0.4,73761.0,0.12932544039930036,119239.67261615992,9539.173809292794,9539.173809292794
1,54079.0,66261.0,Mgr,15.0,4.0,0.0,142.0,0.0,14.0,,0.6163893462659349,0.4,54079.0,0.13236456524946907,89476.79155157547,7158.143324126038,7158.143324126038
0,18934.0,42328.0,Mgr,5.0,0.0,0.0,38.69922722,0.0,6.0,34.22224671,0.25843968494449654,0.4,18934.0,0.18627220586648036,44085.97432344924,3526.8779458759395,3526.877945875939
0,37843.0,80771.0,Other,10.0,,,107.9971112,,23.0,33.96233051,0.15035279885809874,0.4,37843.0,0.1677415312514229,79348.03458934497,6347.842767147597,6347.842767147597
0,240157.0,42013.0,Mgr,3.0,0.0,2.0,201.6122988,2.0,50.0,41.64479426,0.3399546791173769,0.4,240157.0,0.18502469881425218,555437.2074141795,44434.97659313436,44434.976593134365
0,49292.0,104421.0,Office,1.0,0.0,0.0,161.8332356,1.0,25.0,36.89609946,0.0720569152814243,0.4,49292.0,0.1261327914788269,77716.71946967918,6217.337557574335,6217.337557574335
0,18804.0,43982.0,Mgr,7.0,0.0,0.0,46.76290645,0.0,6.0,34.98037124,0.2566064331501701,0.4,18804.0,0.1861804442370828,43761.713417926316,3500.9370734341055,3500.937073434105
0,87451.0,131949.0,Mgr,30.0,0.0,0.0,342.4680597,0.0,20.0,40.89238843,0.05283644904026062,0.4,87451.0,0.10843437122096718,118533.67747056001,9482.694197644802,9482.6941976448
